Num found not 1, instead 4. groupID: , artifact: hamcrest-all, version:  in file hamcrest-all-1.3.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.20.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.6.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.7.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.25.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.22.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.15.rc2.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.5.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.6rc0.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.5rc0.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.4rc1.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.9.pom
Response not ok. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.14.1.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.15.rc5.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.4rc1.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.18.pom
Num found not 1, instead 171. groupID: , artifact: jetty, version:  in file jetty-7.0.0pre0.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.26RC0.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.7.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.26.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1H.8.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.6.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.10.pom
Response not ok. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.21.pom
Num found not 1, instead 171. groupID: , artifact: jetty, version:  in file jetty-7.0.0pre2.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.17.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.4.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.14.pom
Num found not 1, instead 111. groupID: org.mortbay.jetty, artifact: jetty, version:  in file jetty-6.1.12.rc4.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.6.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.5.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.12.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.0.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.7.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.2.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.11.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.13.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.5.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.9.RC1.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.8.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.4.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.7.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.8.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.0.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.6.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.4.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.21.pom
Num found not 1, instead 0. groupID: org.slf4j, artifact: slf4j-api, version: ${parent.version} in file slf4j-api-1.4.3.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.0-M0.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.11.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.2.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.16.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.20.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.4.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.9.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.19.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.10.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.1.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.5.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.6.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.14.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.0-alpha2.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.10.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.0.pom
Num found not 1, instead 0. groupID: org.slf4j, artifact: slf4j-api, version: ${parent.version} in file slf4j-api-1.1.0-beta0.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.0-RC0.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.2.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.9-RC0.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.18.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.3.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.7.1.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.6.3.pom
Num found not 1, instead 62. groupID: , artifact: slf4j-api, version:  in file slf4j-api-1.7.15.pom
Num found not 1, instead 61. groupID: org.slf4j, artifact: slf4j-api, version:  in file slf4j-api-1.5.3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.1.v20140609.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.4.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.6.v20151106.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.M3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.8.v20121106.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.4.v20111024.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.0.v20140526.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.6.v20160112.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.5.v20120716.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.10.v20160621.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.9.v20130131.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M4.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.v20120127.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.v20091005.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.16.v20160414.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.1.v20120215.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.3.v20111011.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.6.v20100715.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.RC5.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.12.v20130726.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.15.v20160210.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.12.v20150709.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.7.v20120910.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.4.v20100610.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.2.v20120308.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.9.v20160517.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.10.v20130312.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.3.1.v20110307.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.15.v20140411.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.M2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.3.v20140225.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.1.v20091125.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.6.v20120903.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.v20120127.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.3.v20150827.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.v20150612.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.9.v20130131.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.3.v20111011.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.9.v20150224.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.11.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.5.v20130815.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.5.v20141112.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.14.v20131031.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.M2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.2.v20140210.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.2.v20120308.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.4.v20130625.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.2.0.v20101020.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.v20130308.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.2.2.v20101205.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.0.v20110414.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.5.v20110725.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.3.v20120416.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.0.v20131115.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.5.v20100705.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.10.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC4.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.4.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.1.v20140108.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.8.v20121106.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.1.v20110908.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.11.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.4.v20110707.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.2.v20110526.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.11.v20130520.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.1.v20120215.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.3.v20140905.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.2.1.v20101111.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.1.v20110908.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.18.v20160721.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.M3.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.4.v20141103.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.2.v20100331.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.19.v20160209.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.18.v20150929.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.0.v20100505.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.18.v20150929.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.8.v20160314.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.3.v20110701.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.11.v20160721.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.4.v20140401.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.0.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.7.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.7.v20131107.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.11.v20130520.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.6.v20141205.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.7.v20160115.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC5.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.1.v20130408.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.1.v20150714.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.2.v20100523.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.2.v20140723.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.v20110901.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.11.v20150529.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.14.v20131031.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.16.v20140903.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.5.v20151012.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.8.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.4.1.v20110513.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.17.v20160517.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.17.v20150415.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.7.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.4.v20120524.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.19.v20160209.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.10.v20150310.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.2.v20150730.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.2.v20111006.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.14.v20151106.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.6.v20120903.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.M2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.3.v20120416.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.4.v20151007.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.0.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.10.v20130312.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.2.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC4.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.6.v20130930.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.4.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.4.v20120524.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.2.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.5.v20120716.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.13.v20130916.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.9.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.9.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.13.v20130916.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.5.v20140505.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M5.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.4.v20111024.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.1.v20100517.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.0.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.M4.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.RC4.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.7.v20120910.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.15.v20140411.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.1.3.v20100526.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC5.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.1.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.M1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC6.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.8.v20150217.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.16.v20140903.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.13.v20150730.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.3.v20130506.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.0.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.2.v20130417.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.7.v20150116.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.RC2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.0.2.v20111006.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.2.12.M0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.M2.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.0.v20110901.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.12.v20130726.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.0.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-9.3.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.3.0.v20110203.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.5.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-8.1.0.RC0.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.0.RC1.pom
Num found not 1, instead 322. groupID: , artifact: jetty-util, version:  in file jetty-util-7.6.17.v20150415.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.6.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.7.RC1.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.5.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.9-RC1.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.7.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.8.pom
Num found not 1, instead 81. groupID: , artifact: reflections, version:  in file reflections-0.9.5-RC2.pom
Response not ok. groupID: org.springframework, artifact: spring-beans, version: 3.0.6.RELEASE in file spring-beans-3.0.6.RELEASE.pom
Num found not 1, instead 32. groupID: org.jboss.arquillian.junit, artifact: arquillian-junit-container, version:  in file arquillian-junit-container-1.0.4.Final.pom
